	contig_id	contig_name	contig_length	id	label	chromosome.Acidobacteria	chromosome.Actinobacteria	chromosome.Bacteroidetes	chromosome.Chlamydiae	chromosome.Chlorobi	chromosome.Chloroflexi	chromosome.Cyanobacteria	chromosome.DeinococcusThermus	chromosome.Firmicutes	chromosome.Fusobacteria	chromosome.Nitrospirae	chromosome.other	chromosome.Planctomycetes	chromosome.Proteobacteria	chromosome.Spirochaetes	chromosome.Tenericutes	chromosome.Thermotogae	chromosome.Verrucomicrobia	plasmid.Actinobacteria	plasmid.Bacteroidetes	plasmid.Chlamydiae	plasmid.Cyanobacteria	plasmid.DeinococcusThermus	plasmid.Firmicutes	plasmid.Fusobacteria	plasmid.other	plasmid.Proteobacteria	plasmid.Spirochaetes
226	226	contig_227	2818	23	plasmid.unclassified	0.0005990280187688768	0.00033767029526643455	0.024771517142653465	0.00750213535502553	0.0057984101586043835	0.004727785941213369	0.0010655923979356885	0.0003043167816940695	0.0027206384111195803	0.0009205929818563163	0.003836860181763768	0.012333712540566921	0.00096597132505849	0.08914127945899963	0.005069062579423189	0.0003811003116425127	0.006513489875942469	0.00589362857863307	0.0002703352947719395	0.0370027981698513	0.003541160374879837	0.004309050273150206	0.00033368039294146	0.5446248650550842	0.0014140652492642403	0.01391065213829279	0.22149288654327393	0.0002177588758058846
227	227	contig_228	2801	13	chromosome.unclassified	0.018270961940288544	0.18450485169887543	0.004743147175759077	0.0012850540224462748	0.009446363896131516	0.0547446645796299	0.0004884297377429903	0.0021956751588732004	0.001546430285088718	9.615941235097125e-05	0.001256171497516334	0.012341967783868313	0.0008017515647225082	0.6171227097511292	0.01609586738049984	1.0398471204098314e-05	0.00032441262737847865	0.011117304675281048	0.0003620930656325072	0.005143704824149609	3.106479562120512e-05	0.0002014096244238317	0.00020020637020934373	1.1021345471817767e-06	0.00011501914559630677	0.0022147309500724077	0.05533784627914429	5.079538709651388e-07
228	228	contig_229	2787	13	chromosome.Proteobacteria	0.00311374943703413	0.005684986710548401	0.03154585137963295	0.000849696050863713	0.03116508573293686	0.01667112670838833	8.125931344693527e-05	0.001332810497842729	1.1841868399642408e-05	3.1771363865118474e-05	0.0009456138941459358	0.00440744636580348	0.0004007146053481847	0.8032557368278503	0.03906872496008873	1.5682225011914852e-06	0.00030788907315582037	0.005379883106797934	0.00021284692047629505	0.017927007749676704	7.467247633030638e-05	0.00023595064703840762	0.00029629655182361603	2.1221070710453205e-05	4.0920076571637765e-05	0.0005113048828206956	0.03642401471734047	7.512290522981857e-08
229	229	contig_230	2772	13	chromosome.unclassified	0.0045478371903300285	0.001348434598185122	0.023684553802013397	0.000370341440429911	0.00711315730586648	0.05709104612469673	0.00022008275846019387	0.0043424018658697605	2.5865920179057866e-06	4.902906948700547e-05	0.000589484756346792	0.008361728861927986	0.00016431852418463677	0.5874544382095337	0.03744421526789665	2.2567792257177643e-06	0.00014922475384082645	0.00367726176045835	8.405460539506748e-05	0.0031863783951848745	0.00010026249947259203	0.0002811647718772292	0.00023529825557488948	8.549777703592554e-06	7.838696183171123e-05	0.005014862399548292	0.2541384696960449	0.00026022427482530475
230	230	contig_231	2768	13	chromosome.Proteobacteria	0.0006856455584056675	0.0009118495509028435	3.715014099725522e-05	0.00013467849930748343	0.0021753469482064247	0.001827958389185369	1.2818768482247833e-05	2.6141666239709593e-05	0.00017096851661335677	5.375129603635287e-06	0.0003882936725858599	0.0010681543499231339	8.415512274950743e-05	0.8894762992858887	0.0006277000647969544	4.163190396866412e-07	9.481763299845625e-06	0.0020987859461456537	6.432308055082103e-06	0.00011821676889667287	5.808429250464542e-06	2.8275529984966852e-05	7.09878850102541e-06	1.8324240045330953e-06	9.08449601411121e-06	0.0004017085302621126	0.09968015551567078	1.4014203486567567e-07
231	231	contig_232	2766	8	unclassified.unclassified	0.0014393652090802789	0.001818132121115923	0.013358019292354584	0.004035502672195435	0.011637046933174133	0.020106876268982887	0.0041002812795341015	0.0006264308467507362	0.31284889578819275	0.000606023648288101	0.009062111377716064	0.012875634245574474	0.0007491400465369225	0.11464569717645645	0.08738294243812561	0.00016822318139020354	0.0011691591935232282	0.0115618035197258	1.1858785910590086e-05	0.23203104734420776	0.0005401757662184536	0.008149960078299046	0.0001383577036904171	0.050814297050237656	0.0005084441509097815	0.006682356353849173	0.09280765801668167	0.0001246510655619204
232	232	contig_233	2747	13	chromosome.unclassified	0.0005793948075734079	3.637875852291472e-05	0.0037765533197671175	0.0006949324742890894	0.008504897356033325	0.0009994585998356342	4.139685643167468e-06	8.994896052172408e-05	0.0011087501188740134	0.00011763471411541104	0.0016826483188197017	0.011388957500457764	9.494699042988941e-05	0.6657342910766602	0.005794362630695105	6.68639540890581e-06	0.0005883175181224942	0.0023600254207849503	3.1050424240675056e-06	0.0015228950651362538	6.605200178455561e-05	3.1853200198384e-05	1.2989363312954083e-05	3.109349563601427e-05	0.00015914109826553613	0.001638273592106998	0.2929547131061554	1.7644797480897978e-05
233	233	contig_234	2746	14	unclassified.unclassified	0.012716314755380154	0.00045692967250943184	0.04513892903923988	0.004500483628362417	0.03617905080318451	0.04259580373764038	0.0005592741654254496	0.019902599975466728	8.450769200862851e-06	0.0003039917501155287	0.005956878419965506	0.0389971025288105	0.0028568676207214594	0.038071613758802414	0.33233967423439026	4.810416612599511e-06	0.006813162472099066	0.013146713376045227	2.8044378268532455e-05	0.1627379208803177	0.0008104434236884117	0.0007265499443747103	0.012888402678072453	0.0003664902178570628	0.000685845036059618	0.014521170407533646	0.20654325187206268	0.00014322591596283019
234	234	contig_235	2741	26	plasmid.Proteobacteria	0.0005461476393975317	5.052585834164347e-07	0.0001636175438761711	5.496638550539501e-05	0.005045632366091013	0.03556542471051216	8.242057560892135e-07	6.446621409850195e-05	1.1919878488697577e-06	9.830238241193001e-07	0.00010338134597986937	8.943322609411553e-05	2.3242848328663968e-05	0.09246814250946045	0.0147913359105587	1.26084799489945e-07	6.446131010306999e-06	0.00020696705905720592	1.8476386287602509e-07	0.00018120680761057884	5.7857923820847645e-06	1.4993490367487539e-05	1.0405303328298032e-05	3.9626772974088453e-08	3.11538656205812e-06	0.00017744630167726427	0.850473940372467	4.523880647866463e-08
235	235	contig_236	2718	8	chromosome.unclassified	0.002165889134630561	0.005433006677776575	0.13378705084323883	0.0026803927030414343	0.0174466073513031	0.004707267042249441	4.4836095185019076e-05	0.0001950885634869337	0.17532694339752197	0.0008075672085396945	0.007712166290730238	0.03796881064772606	0.0006645493558607996	0.2738599479198456	0.1755145937204361	2.3275468265637755e-05	0.00921713374555111	0.010453134775161743	1.6518124539288692e-06	0.11838278919458389	0.0002030159957939759	0.00012747090659104288	2.286234484927263e-05	0.01997038722038269	0.0009808791801333427	0.0016898628091439605	0.0005814966862089932	3.1273728382075205e-05
236	236	contig_237	2717	14	chromosome.unclassified	0.006489311810582876	0.001348186400718987	0.10635633021593094	0.004801447037607431	0.023249154910445213	0.01696772500872612	0.0003732631739694625	0.009376315400004387	0.0001350625097984448	0.0012969361850991845	0.005907177925109863	0.03465854749083519	0.0017154524102807045	0.020769501104950905	0.5694698691368103	1.924269599840045e-05	0.01013170089572668	0.011182709597051144	1.3580532140622381e-05	0.1328824907541275	0.0008845887496136129	0.00021761767857242376	0.004306612070649862	0.0006399599369615316	0.0020304343197494745	0.01495057437568903	0.01868368498980999	0.0011425017146393657
237	237	contig_238	2711	13	unclassified.Proteobacteria	0.002767836442217231	0.0007519970531575382	0.00013820671301800758	0.000637564342468977	0.0032956497743725777	0.006120413076132536	0.00024168250092770904	0.0011397338239476085	3.4378066629869863e-05	3.0125398552627303e-05	0.0013102771481499076	0.012406541965901852	0.001092873397283256	0.5202924609184265	0.11380421370267868	9.187293471768498e-06	0.00012501300079748034	0.017674515023827553	2.767740261333529e-05	0.002741583390161395	0.00014862226089462638	0.00022030988475307822	0.00011549279588507488	0.000244534487137571	5.789042916148901e-05	0.008340648375451565	0.3062244653701782	6.118035798863275e-06
238	238	contig_239	2710	26	unclassified.Proteobacteria	3.2815212762216106e-05	3.7458414681168506e-06	0.0003789293405134231	0.0025425844360142946	0.0009400941780768335	0.0005331560387276113	0.0009013122762553394	1.6550700820516795e-05	0.0015831863274797797	0.0030622559133917093	0.0018489396898075938	0.002200428396463394	0.0003362620482221246	0.2958837151527405	0.006670481059700251	0.0011776569299399853	0.0013935082824900746	0.0028933268040418625	4.5926086045255943e-07	0.0006625555106438696	0.0022564311511814594	0.0002177415881305933	7.232567895698594e-06	0.007215031888335943	0.0032955894712358713	0.027186771854758263	0.6357912421226501	0.0009679979993961751
239	239	contig_240	2700	13	chromosome.Proteobacteria	0.0018065014155581594	0.002546956529840827	0.00010313501843484119	0.004305095411837101	0.001979084452614188	0.0008910922333598137	0.00022748007904738188	0.0006897309795022011	0.11703350394964218	0.002000537933781743	0.005966644734144211	0.06012754514813423	0.0011879709782078862	0.7435863614082336	0.012576893903315067	0.0006336476653814316	0.0018080490408465266	0.010443302802741528	5.250723802419088e-07	0.0004594885103870183	0.00011963230645051226	2.122819387295749e-05	3.720748645719141e-05	2.6413850719109178e-05	0.0029824664816260338	0.006758127361536026	0.021338092163205147	0.00034336201497353613
240	240	contig_241	2695	2	unclassified.unclassified	0.0005317663890309632	2.012740333157126e-05	0.44182005524635315	0.008580834604799747	0.0016796174459159374	0.0003746696747839451	0.00014442506653722376	4.514227111940272e-05	0.02582569606602192	0.013478324748575687	0.0041009713895618916	0.04600505158305168	0.0006610230193473399	5.7808825658867136e-05	0.024893194437026978	0.0004990827874280512	0.08151400089263916	0.0021170941181480885	1.2496329304667597e-07	0.16261577606201172	0.0016141757369041443	0.00016580069495830685	5.436928404378705e-05	0.15998126566410065	0.009262730367481709	0.012273716740310192	0.0005863726255483925	0.001096731168217957
241	241	contig_242	2694	1	chromosome.unclassified	0.051835011690855026	0.2824195921421051	0.13449372351169586	0.0002992820809595287	0.07731892913579941	0.11705177277326584	7.995403393579181e-06	0.001739814062602818	1.5028468624223024e-05	5.2353610954014584e-05	0.0022789782378822565	0.03971930593252182	0.00024254659365396947	0.1319689303636551	0.1214006245136261	4.3965641793874966e-07	0.0006259084329940379	0.01133889239281416	5.2292092732386664e-05	0.02236621081829071	6.371818744810298e-05	1.695857099548448e-05	4.999800512450747e-05	1.898911978059914e-05	9.394259541295469e-05	0.0010163952829316258	0.003433533711358905	7.888551044743508e-05
242	242	contig_243	2676	13	unclassified.Proteobacteria	0.0017838884377852082	0.0015638243639841676	0.005312643945217133	0.0001790172973414883	0.009323129430413246	0.006930811330676079	8.714333489479031e-06	0.0006827969918958843	3.9589585867361166e-06	1.0485342500032857e-05	0.00048264171346090734	0.026556720957159996	0.0001657633256400004	0.31056252121925354	0.21843861043453217	4.78536037462618e-07	0.00014658464351668954	0.004223297815769911	1.8411832570564002e-05	0.0018184628570452332	2.0294799469411373e-05	1.7578742699697614e-05	2.6586369131109677e-05	2.7132749892189167e-05	3.250016015954316e-05	0.0007891872082836926	0.4108661711215973	7.777444807288703e-06
243	243	contig_244	2659	13	chromosome.Proteobacteria	0.004902542568743229	0.08997928351163864	0.028551584109663963	2.7553185645956546e-05	0.015121216885745525	0.011119403876364231	1.8347432160226163e-06	0.0006490598316304386	0.0001772463001543656	9.26479151530657e-06	5.333661465556361e-05	0.023083576932549477	7.166875093389535e-06	0.739598274230957	0.0774097815155983	1.0466326472169385e-07	2.1839006876689382e-05	0.005145675968378782	7.406536610687908e-07	0.0028186982963234186	8.330451350957446e-07	8.991247000267322e-07	2.702370466067805e-06	4.410856888625858e-07	8.369981514988467e-06	4.315485421102494e-05	0.0012649724958464503	3.734677704869682e-07
244	244	contig_245	2658	14	chromosome.unclassified	0.002339964499697089	0.0031014373525977135	0.0600082091987133	0.0016734040109440684	0.02421320416033268	0.007557300850749016	0.0001612378255231306	0.005093523766845465	3.8073627365520224e-05	0.00018912734230980277	0.0010551721788942814	0.015122175216674805	0.00043183137313462794	0.42246827483177185	0.347592830657959	3.2355012535845162e-06	0.0014448706060647964	0.005000930745154619	5.450278422358679e-06	0.09994721412658691	0.00010577123612165451	5.75110170757398e-05	0.0007467744289897382	9.08141828404041e-06	0.0002023979468503967	0.00046611763536930084	0.0009614650625735521	3.390587380636134e-06
245	245	contig_246	2655	13	chromosome.Proteobacteria	0.0006730551831424236	3.878881398122758e-05	0.0005804859683848917	0.00021057140838820487	0.00481270020827651	0.000975223199930042	3.645335164037533e-05	6.257350469240919e-05	0.00037963836803101003	3.694153929245658e-05	0.001038018031977117	0.009665303863584995	0.00018728402210399508	0.9683433175086975	0.0025804273318499327	5.725927167077316e-06	0.00032359882607124746	0.0025368041824549437	9.039592441695277e-06	6.474703695857897e-05	3.295937494840473e-05	1.3433121239359025e-05	4.416996944200946e-06	2.7439418772701174e-06	5.885487189516425e-05	0.0008920989348553121	0.006424676161259413	1.0073123121401295e-05
246	246	contig_247	2649	2	chromosome.unclassified	0.015329509973526001	0.0019398611038923264	0.1381417214870453	0.0013439151225611567	0.033117856830358505	0.018912432715296745	0.00024062511511147022	0.007883807644248009	1.512602193542989e-05	0.0001678777189226821	0.0045115104876458645	0.029612382873892784	0.0008652149699628353	0.4018627405166626	0.19399714469909668	3.1021957056509564e-06	0.0010550576262176037	0.015633633360266685	0.00047021356294862926	0.04612267017364502	0.0002416525239823386	0.00016890111146494746	0.0009525889181531966	1.7197997294715606e-05	0.00024532160023227334	0.0062856525182724	0.080671526491642	0.00019074305600952357
247	247	contig_248	2649	13	chromosome.Proteobacteria	0.0016590632731094956	0.0029151951894164085	4.3596402974799275e-05	3.064568227273412e-05	0.0036680076736956835	0.016440903767943382	1.587441329320427e-05	0.00011758863547584042	4.873844318353804e-06	1.6677449821145274e-06	0.00013158457295503467	0.0009594441507942975	1.0480813216418028e-05	0.9135974049568176	0.005949981510639191	4.224199656732708e-08	4.130874458496692e-06	0.0013775672996416688	2.99549810733879e-06	0.00015010069182608277	2.0012964796478627e-06	1.3452252460410818e-05	3.5334387575858273e-06	2.5272989034874627e-08	2.843917854988831e-06	6.950577517272905e-05	0.05282725766301155	2.0505065378984e-07
248	248	contig_249	2645	14	unclassified.unclassified	0.006286187097430229	0.00012800168769899756	0.01778305508196354	0.020516062155365944	0.002272368874400854	0.00827595591545105	0.05672392621636391	0.022251324728131294	0.005046017002314329	0.002344851614907384	0.010841530747711658	0.0723545029759407	0.015398167073726654	0.07342568784952164	0.269248366355896	0.00010862461203942075	0.006189115345478058	0.024057751521468163	0.002982349367812276	0.2279335856437683	0.005383752286434174	0.005907000508159399	0.02406194619834423	0.00028087786631658673	0.003047306789085269	0.10668498277664185	0.0037059655878692865	0.006760754156857729
249	249	contig_250	2639	13	chromosome.unclassified	0.008839058689773083	0.003154328092932701	0.14799146354198456	0.0010126222623512149	0.09176451712846756	0.007857516407966614	9.908027095661964e-06	0.000868945789989084	8.699003228684887e-05	0.00014716357691213489	0.0054996199905872345	0.06099967285990715	0.00043407813063822687	0.47243866324424744	0.15224431455135345	1.450410650249978e-06	0.0021476515103131533	0.014547593891620636	0.0001404603972332552	0.015161837451159954	8.808325947029516e-05	2.0082714399904944e-05	4.0664726839168e-05	3.611664578784257e-05	0.0002997481788042933	0.0018164237262681127	0.012298830784857273	5.221092214924283e-05
250	250	contig_251	2637	14	chromosome.unclassified	0.0009212082368321717	0.0003374393272679299	0.01543840765953064	0.006848672870546579	0.006702633574604988	0.0011140304850414395	0.00029582373099401593	0.003913236316293478	0.004723852965980768	0.009638107381761074	0.00852402113378048	0.04263888671994209	0.0015752395847812295	0.17047326266765594	0.5609894394874573	0.0004880657361354679	0.01313915103673935	0.009157312102615833	9.616752322472166e-06	0.06187905743718147	0.0013102247612550855	2.9586974051198922e-05	0.0007648047176189721	0.004788680467754602	0.008757171221077442	0.0155620276927948	0.016326921060681343	0.03365306183695793
