染色体	类型	起始位置	终止位置	链方向	基因名称	locus标签
contig_93	CDS	4177	4548	-	rbfA	LCEDHOCC_00726
contig_94	gene	168	839	+	-	LCEDHOCC_00727_gene
contig_94	CDS	168	839	+	-	LCEDHOCC_00727
contig_94	gene	793	1617	-	trpC	LCEDHOCC_00728_gene
contig_94	CDS	793	1617	-	trpC	LCEDHOCC_00728
contig_94	gene	1625	2581	-	-	LCEDHOCC_00729_gene
contig_94	CDS	1625	2581	-	-	LCEDHOCC_00729
contig_94	gene	2714	4252	-	murJ	LCEDHOCC_00730_gene
contig_94	CDS	2714	4252	-	murJ	LCEDHOCC_00730
contig_94	gene	4409	5134	-	-	LCEDHOCC_00731_gene
contig_94	CDS	4409	5134	-	-	LCEDHOCC_00731
contig_95	gene	348	752	+	-	LCEDHOCC_00732_gene
contig_95	CDS	348	752	+	-	LCEDHOCC_00732
contig_95	gene	822	1613	+	-	LCEDHOCC_00733_gene
contig_95	CDS	822	1613	+	-	LCEDHOCC_00733
contig_95	gene	1914	2216	+	-	LCEDHOCC_00734_gene
contig_95	CDS	1914	2216	+	-	LCEDHOCC_00734
contig_95	gene	2331	2639	+	-	LCEDHOCC_00735_gene
contig_95	CDS	2331	2639	+	-	LCEDHOCC_00735
contig_95	gene	2771	4921	-	tbpB	LCEDHOCC_00736_gene
contig_95	CDS	2771	4921	-	tbpB	LCEDHOCC_00736
contig_96	gene	287	2254	-	ftsH	LCEDHOCC_00737_gene
contig_96	CDS	287	2254	-	ftsH	LCEDHOCC_00737
contig_96	gene	2318	2938	-	rlmE	LCEDHOCC_00738_gene
contig_96	CDS	2318	2938	-	rlmE	LCEDHOCC_00738
contig_96	gene	3048	3332	+	-	LCEDHOCC_00739_gene
contig_96	CDS	3048	3332	+	-	LCEDHOCC_00739
contig_96	gene	3515	4516	+	hemB	LCEDHOCC_00740_gene
contig_96	CDS	3515	4516	+	hemB	LCEDHOCC_00740
contig_96	gene	4580	5143	-	metC	LCEDHOCC_00741_gene
contig_96	CDS	4580	5143	-	metC	LCEDHOCC_00741
contig_97	gene	10	2277	+	recC	LCEDHOCC_00742_gene
contig_97	CDS	10	2277	+	recC	LCEDHOCC_00742
contig_97	gene	2345	3913	-	abgT	LCEDHOCC_00743_gene
contig_97	CDS	2345	3913	-	abgT	LCEDHOCC_00743
contig_97	gene	4245	4457	+	-	LCEDHOCC_00744_gene
contig_97	CDS	4245	4457	+	-	LCEDHOCC_00744
contig_97	gene	4736	4927	-	mtrR	LCEDHOCC_00745_gene
contig_97	CDS	4736	4927	-	mtrR	LCEDHOCC_00745
contig_98	gene	82	972	-	nnr	LCEDHOCC_00746_gene
contig_98	CDS	82	972	-	nnr	LCEDHOCC_00746
contig_98	gene	1036	1692	+	-	LCEDHOCC_00747_gene
contig_98	CDS	1036	1692	+	-	LCEDHOCC_00747
contig_98	gene	2142	3584	+	cysG	LCEDHOCC_00748_gene
contig_98	CDS	2142	3584	+	cysG	LCEDHOCC_00748
contig_98	gene	3595	4335	+	cysH	LCEDHOCC_00749_gene
contig_98	CDS	3595	4335	+	cysH	LCEDHOCC_00749
contig_99	gene	746	3022	-	-	LCEDHOCC_00750_gene
contig_99	CDS	746	3022	-	-	LCEDHOCC_00750
contig_99	gene	3444	4034	+	trpG	LCEDHOCC_00751_gene
contig_99	CDS	3444	4034	+	trpG	LCEDHOCC_00751
contig_100	gene	171	1094	+	-	LCEDHOCC_00752_gene
contig_100	CDS	171	1094	+	-	LCEDHOCC_00752
contig_100	gene	1172	1813	-	-	LCEDHOCC_00753_gene
contig_100	CDS	1172	1813	-	-	LCEDHOCC_00753
contig_100	gene	1868	2659	-	speE_2	LCEDHOCC_00754_gene
contig_100	CDS	1868	2659	-	speE_2	LCEDHOCC_00754
contig_100	gene	2825	2900	+	-	LCEDHOCC_00755_gene
contig_100	tRNA	2825	2900	+	-	LCEDHOCC_00755
contig_100	gene	2935	3010	+	-	LCEDHOCC_00756_gene
contig_100	tRNA	2935	3010	+	-	LCEDHOCC_00756
contig_100	gene	3152	3943	+	panB	LCEDHOCC_00757_gene
contig_100	CDS	3152	3943	+	panB	LCEDHOCC_00757
contig_100	gene	4066	4902	+	panC	LCEDHOCC_00758_gene
contig_100	CDS	4066	4902	+	panC	LCEDHOCC_00758
contig_101	gene	48	257	+	-	LCEDHOCC_00759_gene
contig_101	CDS	48	257	+	-	LCEDHOCC_00759
contig_101	gene	721	1002	-	-	LCEDHOCC_00760_gene
contig_101	CDS	721	1002	-	-	LCEDHOCC_00760
contig_101	gene	1475	1957	+	slyD	LCEDHOCC_00761_gene
contig_101	CDS	1475	1957	+	slyD	LCEDHOCC_00761
contig_101	gene	2044	2856	+	hpnC	LCEDHOCC_00762_gene
contig_101	CDS	2044	2856	+	hpnC	LCEDHOCC_00762
contig_101	gene	2929	3399	-	-	LCEDHOCC_00763_gene
contig_101	CDS	2929	3399	-	-	LCEDHOCC_00763
contig_101	gene	3478	3954	-	-	LCEDHOCC_00764_gene
contig_101	CDS	3478	3954	-	-	LCEDHOCC_00764
contig_101	gene	4567	4929	-	-	LCEDHOCC_00765_gene
contig_101	CDS	4567	4929	-	-	LCEDHOCC_00765
contig_102	gene	324	1196	-	crtB	LCEDHOCC_00766_gene
contig_102	CDS	324	1196	-	crtB	LCEDHOCC_00766
contig_102	gene	1211	3229	+	hscA	LCEDHOCC_00767_gene
contig_102	CDS	1211	3229	+	hscA	LCEDHOCC_00767
contig_102	gene	3552	4115	+	-	LCEDHOCC_00768_gene
contig_102	CDS	3552	4115	+	-	LCEDHOCC_00768
contig_102	gene	4152	4913	+	-	LCEDHOCC_00769_gene
contig_102	CDS	4152	4913	+	-	LCEDHOCC_00769
contig_103	gene	7	846	+	-	LCEDHOCC_00770_gene
contig_103	CDS	7	846	+	-	LCEDHOCC_00770
contig_103	gene	986	1663	+	tsaB_2	LCEDHOCC_00771_gene
contig_103	CDS	986	1663	+	tsaB_2	LCEDHOCC_00771
contig_103	gene	1660	2100	+	rimI_2	LCEDHOCC_00772_gene
contig_103	CDS	1660	2100	+	rimI_2	LCEDHOCC_00772
contig_103	gene	2094	2834	+	-	LCEDHOCC_00773_gene
contig_103	CDS	2094	2834	+	-	LCEDHOCC_00773
contig_103	gene	2896	3537	+	pyrE_2	LCEDHOCC_00774_gene
contig_103	CDS	2896	3537	+	pyrE_2	LCEDHOCC_00774
contig_103	gene	3611	4045	+	-	LCEDHOCC_00775_gene
contig_103	CDS	3611	4045	+	-	LCEDHOCC_00775
contig_103	gene	4159	4566	-	-	LCEDHOCC_00776_gene
contig_103	CDS	4159	4566	-	-	LCEDHOCC_00776
contig_104	gene	13	1263	+	secA	LCEDHOCC_00777_gene
contig_104	CDS	13	1263	+	secA	LCEDHOCC_00777
contig_104	gene	1408	3180	+	dnaG	LCEDHOCC_00778_gene
contig_104	CDS	1408	3180	+	dnaG	LCEDHOCC_00778
contig_104	gene	3415	3591	-	-	LCEDHOCC_00779_gene
contig_104	CDS	3415	3591	-	-	LCEDHOCC_00779
contig_104	gene	3856	4350	-	-	LCEDHOCC_00780_gene
contig_104	CDS	3856	4350	-	-	LCEDHOCC_00780
contig_105	gene	292	1662	-	purB	LCEDHOCC_00781_gene
contig_105	CDS	292	1662	-	purB	LCEDHOCC_00781
contig_105	gene	1734	2366	-	-	LCEDHOCC_00782_gene
contig_105	CDS	1734	2366	-	-	LCEDHOCC_00782
contig_105	gene	2675	4555	+	rnb	LCEDHOCC_00783_gene
contig_105	CDS	2675	4555	+	rnb	LCEDHOCC_00783
contig_106	gene	65	1396	+	pmbA	LCEDHOCC_00784_gene
contig_106	CDS	65	1396	+	pmbA	LCEDHOCC_00784
contig_106	gene	1693	1896	-	cspD	LCEDHOCC_00785_gene
contig_106	CDS	1693	1896	-	cspD	LCEDHOCC_00785
contig_106	gene	2103	2441	+	clpS	LCEDHOCC_00786_gene
contig_106	CDS	2103	2441	+	clpS	LCEDHOCC_00786
contig_106	gene	2443	4707	+	clpA	LCEDHOCC_00787_gene
contig_106	CDS	2443	4707	+	clpA	LCEDHOCC_00787
contig_107	gene	339	458	+	-	LCEDHOCC_00788_gene
contig_107	CDS	339	458	+	-	LCEDHOCC_00788
contig_107	gene	504	782	+	-	LCEDHOCC_00789_gene
contig_107	CDS	504	782	+	-	LCEDHOCC_00789
contig_107	gene	819	1580	+	-	LCEDHOCC_00790_gene
contig_107	CDS	819	1580	+	-	LCEDHOCC_00790
contig_107	gene	1795	1871	-	-	LCEDHOCC_00791_gene
contig_107	tRNA	1795	1871	-	-	LCEDHOCC_00791
contig_107	gene	2050	3165	+	tgt	LCEDHOCC_00792_gene
contig_107	CDS	2050	3165	+	tgt	LCEDHOCC_00792
contig_107	gene	3175	4257	+	hemH	LCEDHOCC_00793_gene
contig_107	CDS	3175	4257	+	hemH	LCEDHOCC_00793
contig_108	gene	73	294	+	tyrS	LCEDHOCC_00794_gene
contig_108	CDS	73	294	+	tyrS	LCEDHOCC_00794
contig_108	gene	593	1513	+	ribF	LCEDHOCC_00795_gene
contig_108	CDS	593	1513	+	ribF	LCEDHOCC_00795
contig_108	gene	1654	4443	+	ileS	LCEDHOCC_00796_gene
contig_108	CDS	1654	4443	+	ileS	LCEDHOCC_00796
contig_109	gene	194	1321	+	-	LCEDHOCC_00797_gene
contig_109	CDS	194	1321	+	-	LCEDHOCC_00797
contig_109	gene	1501	3075	+	-	LCEDHOCC_00798_gene
contig_109	CDS	1501	3075	+	-	LCEDHOCC_00798
contig_109	gene	3378	3713	-	-	LCEDHOCC_00799_gene
contig_109	CDS	3378	3713	-	-	LCEDHOCC_00799
contig_109	gene	3717	4505	-	-	LCEDHOCC_00800_gene
contig_109	CDS	3717	4505	-	-	LCEDHOCC_00800
contig_110	gene	389	1765	-	mpl	LCEDHOCC_00801_gene
contig_110	CDS	389	1765	-	mpl	LCEDHOCC_00801
contig_110	gene	1827	2132	-	-	LCEDHOCC_00802_gene
contig_110	CDS	1827	2132	-	-	LCEDHOCC_00802
contig_110	gene	2144	2497	-	-	LCEDHOCC_00803_gene
contig_110	CDS	2144	2497	-	-	LCEDHOCC_00803
contig_110	gene	2759	2956	-	-	LCEDHOCC_00804_gene
contig_110	CDS	2759	2956	-	-	LCEDHOCC_00804
contig_110	gene	2966	3751	-	rlmB_2	LCEDHOCC_00805_gene
contig_110	CDS	2966	3751	-	rlmB_2	LCEDHOCC_00805
contig_110	gene	3802	4629	-	tilS	LCEDHOCC_00806_gene
contig_110	CDS	3802	4629	-	tilS	LCEDHOCC_00806
contig_111	gene	311	1933	-	-	LCEDHOCC_00807_gene
contig_111	CDS	311	1933	-	-	LCEDHOCC_00807
contig_111	gene	2089	2343	-	-	LCEDHOCC_00808_gene
contig_111	CDS	2089	2343	-	-	LCEDHOCC_00808
contig_111	gene	2454	2960	-	-	LCEDHOCC_00809_gene
contig_111	CDS	2454	2960	-	-	LCEDHOCC_00809
contig_111	gene	2963	3160	-	-	LCEDHOCC_00810_gene
contig_111	CDS	2963	3160	-	-	LCEDHOCC_00810
contig_111	gene	3157	3423	-	-	LCEDHOCC_00811_gene
contig_111	CDS	3157	3423	-	-	LCEDHOCC_00811
contig_111	gene	3435	3761	-	-	LCEDHOCC_00812_gene
contig_111	CDS	3435	3761	-	-	LCEDHOCC_00812
contig_111	gene	3758	3976	-	-	LCEDHOCC_00813_gene
contig_111	CDS	3758	3976	-	-	LCEDHOCC_00813
contig_111	gene	3989	4159	+	-	LCEDHOCC_00814_gene
contig_111	CDS	3989	4159	+	-	LCEDHOCC_00814
contig_111	gene	4204	4509	-	-	LCEDHOCC_00815_gene
contig_111	CDS	4204	4509	-	-	LCEDHOCC_00815
contig_112	gene	388	618	+	-	LCEDHOCC_00816_gene
contig_112	CDS	388	618	+	-	LCEDHOCC_00816
contig_112	gene	1030	1434	-	-	LCEDHOCC_00817_gene
contig_112	CDS	1030	1434	-	-	LCEDHOCC_00817
contig_112	gene	1424	1777	-	-	LCEDHOCC_00818_gene
contig_112	CDS	1424	1777	-	-	LCEDHOCC_00818
contig_112	gene	1786	2394	-	yhdE	LCEDHOCC_00819_gene
contig_112	CDS	1786	2394	-	yhdE	LCEDHOCC_00819
contig_112	gene	2447	3217	-	tatC	LCEDHOCC_00820_gene
contig_112	CDS	2447	3217	-	tatC	LCEDHOCC_00820
contig_112	gene	3232	3918	-	tatB	LCEDHOCC_00821_gene
contig_112	CDS	3232	3918	-	tatB	LCEDHOCC_00821
contig_112	gene	3922	4125	-	tatA	LCEDHOCC_00822_gene
contig_112	CDS	3922	4125	-	tatA	LCEDHOCC_00822
contig_112	gene	4172	4495	-	hinT	LCEDHOCC_00823_gene
contig_112	CDS	4172	4495	-	hinT	LCEDHOCC_00823
contig_113	gene	505	1230	-	rsmE	LCEDHOCC_00824_gene
contig_113	CDS	505	1230	-	rsmE	LCEDHOCC_00824
contig_113	gene	1334	2128	+	cysQ	LCEDHOCC_00825_gene
contig_113	CDS	1334	2128	+	cysQ	LCEDHOCC_00825
contig_113	gene	2347	2622	-	-	LCEDHOCC_00826_gene
contig_113	CDS	2347	2622	-	-	LCEDHOCC_00826
contig_113	gene	3079	4086	-	-	LCEDHOCC_00827_gene
contig_113	CDS	3079	4086	-	-	LCEDHOCC_00827
contig_114	gene	21	1415	-	-	LCEDHOCC_00828_gene
contig_114	CDS	21	1415	-	-	LCEDHOCC_00828
contig_114	gene	1489	2829	-	-	LCEDHOCC_00829_gene
contig_114	CDS	1489	2829	-	-	LCEDHOCC_00829
contig_114	gene	2972	3598	+	-	LCEDHOCC_00830_gene
contig_114	CDS	2972	3598	+	-	LCEDHOCC_00830
contig_114	gene	3662	4513	-	acp	LCEDHOCC_00831_gene
contig_114	CDS	3662	4513	-	acp	LCEDHOCC_00831
contig_115	gene	366	1787	-	-	LCEDHOCC_00832_gene
contig_115	CDS	366	1787	-	-	LCEDHOCC_00832
contig_115	gene	2135	3244	-	ribD	LCEDHOCC_00833_gene
contig_115	CDS	2135	3244	-	ribD	LCEDHOCC_00833
contig_115	gene	3276	3740	-	nrdR	LCEDHOCC_00834_gene
contig_115	CDS	3276	3740	-	nrdR	LCEDHOCC_00834
contig_115	gene	3770	4477	-	yafJ	LCEDHOCC_00835_gene
contig_115	CDS	3770	4477	-	yafJ	LCEDHOCC_00835
contig_116	gene	519	1580	-	-	LCEDHOCC_00836_gene
contig_116	CDS	519	1580	-	-	LCEDHOCC_00836
contig_116	gene	1811	2227	-	-	LCEDHOCC_00837_gene
contig_116	CDS	1811	2227	-	-	LCEDHOCC_00837
contig_116	gene	2337	3632	-	-	LCEDHOCC_00838_gene
contig_116	CDS	2337	3632	-	-	LCEDHOCC_00838
contig_116	gene	3619	4431	-	-	LCEDHOCC_00839_gene
contig_116	CDS	3619	4431	-	-	LCEDHOCC_00839
contig_117	gene	33	1127	+	pglF	LCEDHOCC_00840_gene
contig_117	CDS	33	1127	+	pglF	LCEDHOCC_00840
contig_117	gene	1183	2475	+	avtA_1	LCEDHOCC_00841_gene
contig_117	CDS	1183	2475	+	avtA_1	LCEDHOCC_00841
contig_117	gene	2527	3363	-	-	LCEDHOCC_00842_gene
contig_117	CDS	2527	3363	-	-	LCEDHOCC_00842
contig_117	gene	3808	4011	-	-	LCEDHOCC_00843_gene
contig_117	CDS	3808	4011	-	-	LCEDHOCC_00843
contig_117	gene	3989	4303	-	-	LCEDHOCC_00844_gene
contig_117	CDS	3989	4303	-	-	LCEDHOCC_00844
contig_118	gene	78	236	+	-	LCEDHOCC_00845_gene
contig_118	CDS	78	236	+	-	LCEDHOCC_00845
contig_118	gene	923	1546	+	-	LCEDHOCC_00846_gene
contig_118	CDS	923	1546	+	-	LCEDHOCC_00846
contig_118	gene	1654	3039	+	yajR	LCEDHOCC_00847_gene
contig_118	CDS	1654	3039	+	yajR	LCEDHOCC_00847
contig_118	gene	3043	3567	+	ssb	LCEDHOCC_00848_gene
contig_118	CDS	3043	3567	+	ssb	LCEDHOCC_00848
contig_118	gene	3989	4336	-	-	LCEDHOCC_00849_gene
contig_118	CDS	3989	4336	-	-	LCEDHOCC_00849
contig_119	gene	165	419	+	-	LCEDHOCC_00850_gene
contig_119	CDS	165	419	+	-	LCEDHOCC_00850
contig_119	gene	624	1535	+	-	LCEDHOCC_00851_gene
contig_119	CDS	624	1535	+	-	LCEDHOCC_00851
contig_119	gene	1962	2555	+	-	LCEDHOCC_00852_gene
contig_119	CDS	1962	2555	+	-	LCEDHOCC_00852
contig_119	gene	2450	4408	-	-	LCEDHOCC_00853_gene
contig_119	CDS	2450	4408	-	-	LCEDHOCC_00853
contig_120	gene	43	240	+	-	LCEDHOCC_00854_gene
contig_120	CDS	43	240	+	-	LCEDHOCC_00854
contig_120	gene	1065	1535	-	-	LCEDHOCC_00855_gene
contig_120	CDS	1065	1535	-	-	LCEDHOCC_00855
contig_120	gene	1595	2257	+	queC	LCEDHOCC_00856_gene
contig_120	CDS	1595	2257	+	queC	LCEDHOCC_00856
contig_120	gene	2285	2803	+	-	LCEDHOCC_00857_gene
contig_120	CDS	2285	2803	+	-	LCEDHOCC_00857
contig_120	gene	2810	3232	+	-	LCEDHOCC_00858_gene
contig_120	CDS	2810	3232	+	-	LCEDHOCC_00858
contig_120	gene	3501	3872	+	-	LCEDHOCC_00859_gene
contig_120	CDS	3501	3872	+	-	LCEDHOCC_00859
contig_120	gene	4058	4363	-	-	LCEDHOCC_00860_gene
contig_120	CDS	4058	4363	-	-	LCEDHOCC_00860
contig_121	gene	223	729	+	-	LCEDHOCC_00861_gene
contig_121	CDS	223	729	+	-	LCEDHOCC_00861
contig_121	gene	746	1954	+	-	LCEDHOCC_00862_gene
contig_121	CDS	746	1954	+	-	LCEDHOCC_00862
contig_121	gene	2140	2574	+	-	LCEDHOCC_00863_gene
contig_121	CDS	2140	2574	+	-	LCEDHOCC_00863
contig_121	gene	2789	2941	-	-	LCEDHOCC_00864_gene
contig_121	CDS	2789	2941	-	-	LCEDHOCC_00864
contig_121	gene	3461	3673	-	-	LCEDHOCC_00865_gene
contig_121	CDS	3461	3673	-	-	LCEDHOCC_00865
contig_121	gene	3701	3895	-	-	LCEDHOCC_00866_gene
contig_121	CDS	3701	3895	-	-	LCEDHOCC_00866
contig_122	gene	19	393	+	-	LCEDHOCC_00867_gene
contig_122	CDS	19	393	+	-	LCEDHOCC_00867
contig_122	gene	433	897	+	-	LCEDHOCC_00868_gene
contig_122	CDS	433	897	+	-	LCEDHOCC_00868
contig_122	gene	1249	2535	-	-	LCEDHOCC_00869_gene
contig_122	CDS	1249	2535	-	-	LCEDHOCC_00869
contig_122	gene	2729	3301	-	ampD	LCEDHOCC_00870_gene
contig_122	CDS	2729	3301	-	ampD	LCEDHOCC_00870
contig_122	gene	3385	4380	+	mltG	LCEDHOCC_00871_gene
contig_122	CDS	3385	4380	+	mltG	LCEDHOCC_00871
contig_123	gene	103	1116	+	cntO	LCEDHOCC_00872_gene
contig_123	CDS	103	1116	+	cntO	LCEDHOCC_00872
contig_123	gene	1319	1978	+	-	LCEDHOCC_00873_gene
contig_123	CDS	1319	1978	+	-	LCEDHOCC_00873
contig_123	gene	2149	2844	+	dsbA_2	LCEDHOCC_00874_gene
contig_123	CDS	2149	2844	+	dsbA_2	LCEDHOCC_00874
contig_123	gene	3175	4317	-	ffh	LCEDHOCC_00875_gene
contig_123	CDS	3175	4317	-	ffh	LCEDHOCC_00875
contig_124	gene	198	1442	+	ftsA	LCEDHOCC_00876_gene
contig_124	CDS	198	1442	+	ftsA	LCEDHOCC_00876
contig_124	gene	1561	2739	+	ftsZ	LCEDHOCC_00877_gene
contig_124	CDS	1561	2739	+	ftsZ	LCEDHOCC_00877
contig_124	gene	2878	4188	+	adeP	LCEDHOCC_00878_gene
contig_124	CDS	2878	4188	+	adeP	LCEDHOCC_00878
contig_125	gene	452	772	-	-	LCEDHOCC_00879_gene
contig_125	CDS	452	772	-	-	LCEDHOCC_00879
contig_125	gene	1097	1570	-	bfr_1	LCEDHOCC_00880_gene
contig_125	CDS	1097	1570	-	bfr_1	LCEDHOCC_00880
contig_125	gene	1598	2062	-	bfr_2	LCEDHOCC_00881_gene
contig_125	CDS	1598	2062	-	bfr_2	LCEDHOCC_00881
contig_125	gene	2785	3255	+	-	LCEDHOCC_00882_gene
contig_125	CDS	2785	3255	+	-	LCEDHOCC_00882
contig_126	gene	131	2446	-	hsdR_1	LCEDHOCC_00883_gene
contig_126	CDS	131	2446	-	hsdR_1	LCEDHOCC_00883
contig_126	gene	2430	3230	-	hsdR_2	LCEDHOCC_00884_gene
contig_126	CDS	2430	3230	-	hsdR_2	LCEDHOCC_00884
contig_126	gene	3415	4206	-	-	LCEDHOCC_00885_gene
contig_126	CDS	3415	4206	-	-	LCEDHOCC_00885
contig_127	gene	5	511	+	-	LCEDHOCC_00886_gene
contig_127	CDS	5	511	+	-	LCEDHOCC_00886
contig_127	gene	996	1793	+	-	LCEDHOCC_00887_gene
contig_127	CDS	996	1793	+	-	LCEDHOCC_00887
contig_127	gene	1841	3442	+	-	LCEDHOCC_00888_gene
contig_127	CDS	1841	3442	+	-	LCEDHOCC_00888
contig_127	gene	3750	4061	-	-	LCEDHOCC_00889_gene
contig_127	CDS	3750	4061	-	-	LCEDHOCC_00889
contig_128	gene	1	75	-	-	LCEDHOCC_00890_gene
contig_128	tRNA	1	75	-	-	LCEDHOCC_00890
contig_128	gene	266	1018	-	ogt	LCEDHOCC_00891_gene
contig_128	CDS	266	1018	-	ogt	LCEDHOCC_00891
contig_128	gene	1329	1853	+	-	LCEDHOCC_00892_gene
contig_128	CDS	1329	1853	+	-	LCEDHOCC_00892
contig_128	gene	2593	3738	-	dapE	LCEDHOCC_00893_gene
contig_128	CDS	2593	3738	-	dapE	LCEDHOCC_00893
contig_128	gene	3852	4163	-	-	LCEDHOCC_00894_gene
contig_128	CDS	3852	4163	-	-	LCEDHOCC_00894
contig_129	gene	180	806	+	-	LCEDHOCC_00895_gene
contig_129	CDS	180	806	+	-	LCEDHOCC_00895
contig_129	gene	876	1601	+	aat	LCEDHOCC_00896_gene
contig_129	CDS	876	1601	+	aat	LCEDHOCC_00896
contig_129	gene	1745	2776	-	gap_1	LCEDHOCC_00897_gene
contig_129	CDS	1745	2776	-	gap_1	LCEDHOCC_00897
contig_129	gene	2977	3816	-	rsxB	LCEDHOCC_00898_gene
contig_129	CDS	2977	3816	-	rsxB	LCEDHOCC_00898
contig_130	gene	313	1752	+	cas9	LCEDHOCC_00899_gene
contig_130	CDS	313	1752	+	cas9	LCEDHOCC_00899
contig_130	gene	1819	2268	+	cas1_1	LCEDHOCC_00900_gene
contig_130	CDS	1819	2268	+	cas1_1	LCEDHOCC_00900
contig_130	gene	2344	2733	+	cas1_2	LCEDHOCC_00901_gene
contig_130	CDS	2344	2733	+	cas1_2	LCEDHOCC_00901
contig_130	gene	2744	3052	+	cas2	LCEDHOCC_00902_gene
contig_130	CDS	2744	3052	+	cas2	LCEDHOCC_00902
contig_130	repeat_region	3116	3745	.	-	-
contig_130	gene	3903	4007	-	-	LCEDHOCC_00903_gene
contig_130	CDS	3903	4007	-	-	LCEDHOCC_00903
contig_131	gene	401	1783	-	-	LCEDHOCC_00904_gene
contig_131	CDS	401	1783	-	-	LCEDHOCC_00904
contig_131	gene	1812	3290	-	-	LCEDHOCC_00905_gene
contig_131	CDS	1812	3290	-	-	LCEDHOCC_00905
contig_131	gene	3370	4107	-	legI	LCEDHOCC_00906_gene
contig_131	CDS	3370	4107	-	legI	LCEDHOCC_00906
contig_132	gene	299	1096	-	psd	LCEDHOCC_00907_gene
contig_132	CDS	299	1096	-	psd	LCEDHOCC_00907
contig_132	gene	1251	4097	+	uvrA	LCEDHOCC_00908_gene
contig_132	CDS	1251	4097	+	uvrA	LCEDHOCC_00908
contig_133	gene	436	915	-	-	LCEDHOCC_00909_gene
contig_133	CDS	436	915	-	-	LCEDHOCC_00909
contig_133	gene	912	1316	-	-	LCEDHOCC_00910_gene
contig_133	CDS	912	1316	-	-	LCEDHOCC_00910
contig_133	gene	1493	1909	-	-	LCEDHOCC_00911_gene
contig_133	CDS	1493	1909	-	-	LCEDHOCC_00911
contig_133	gene	1906	2097	-	-	LCEDHOCC_00912_gene
contig_133	CDS	1906	2097	-	-	LCEDHOCC_00912
contig_133	gene	2620	2787	+	-	LCEDHOCC_00913_gene
contig_133	CDS	2620	2787	+	-	LCEDHOCC_00913
contig_133	gene	3060	3245	+	-	LCEDHOCC_00914_gene
contig_133	CDS	3060	3245	+	-	LCEDHOCC_00914
contig_133	gene	3503	3751	+	-	LCEDHOCC_00915_gene
contig_133	CDS	3503	3751	+	-	LCEDHOCC_00915
contig_133	gene	3755	3970	+	-	LCEDHOCC_00916_gene
contig_133	CDS	3755	3970	+	-	LCEDHOCC_00916
contig_134	gene	33	587	+	-	LCEDHOCC_00917_gene
contig_134	CDS	33	587	+	-	LCEDHOCC_00917
contig_134	gene	1127	1495	-	-	LCEDHOCC_00918_gene
contig_134	CDS	1127	1495	-	-	LCEDHOCC_00918
contig_134	gene	1669	2112	+	nsrR	LCEDHOCC_00919_gene
contig_134	CDS	1669	2112	+	nsrR	LCEDHOCC_00919
contig_134	gene	2274	2894	-	yciO	LCEDHOCC_00920_gene
contig_134	CDS	2274	2894	-	yciO	LCEDHOCC_00920
contig_134	gene	3252	4019	-	ackA	LCEDHOCC_00921_gene
contig_134	CDS	3252	4019	-	ackA	LCEDHOCC_00921
contig_135	gene	93	482	-	-	LCEDHOCC_00922_gene
contig_135	CDS	93	482	-	-	LCEDHOCC_00922
contig_135	gene	618	1142	-	-	LCEDHOCC_00923_gene
contig_135	CDS	618	1142	-	-	LCEDHOCC_00923
contig_135	gene	1727	2902	-	hemW	LCEDHOCC_00924_gene
contig_135	CDS	1727	2902	-	hemW	LCEDHOCC_00924
contig_135	gene	2959	4008	-	ligA_1	LCEDHOCC_00925_gene
contig_135	CDS	2959	4008	-	ligA_1	LCEDHOCC_00925
contig_136	gene	251	667	-	dksA	LCEDHOCC_00926_gene
contig_136	CDS	251	667	-	dksA	LCEDHOCC_00926
contig_136	gene	814	1605	-	proC	LCEDHOCC_00927_gene
contig_136	CDS	814	1605	-	proC	LCEDHOCC_00927
contig_136	gene	1654	2061	-	-	LCEDHOCC_00928_gene
contig_136	CDS	1654	2061	-	-	LCEDHOCC_00928
contig_136	gene	2061	2747	-	yggS	LCEDHOCC_00929_gene
contig_136	CDS	2061	2747	-	yggS	LCEDHOCC_00929
contig_136	gene	2867	3910	+	pilT	LCEDHOCC_00930_gene
contig_136	CDS	2867	3910	+	pilT	LCEDHOCC_00930
contig_137	gene	108	695	+	-	LCEDHOCC_00931_gene
contig_137	CDS	108	695	+	-	LCEDHOCC_00931
contig_137	gene	958	1347	-	-	LCEDHOCC_00932_gene
contig_137	CDS	958	1347	-	-	LCEDHOCC_00932
contig_137	gene	1955	2512	-	-	LCEDHOCC_00933_gene
contig_137	CDS	1955	2512	-	-	LCEDHOCC_00933
contig_137	gene	2757	2915	-	-	LCEDHOCC_00934_gene
contig_137	CDS	2757	2915	-	-	LCEDHOCC_00934
contig_137	gene	2912	3754	-	-	LCEDHOCC_00935_gene
contig_137	CDS	2912	3754	-	-	LCEDHOCC_00935
contig_138	gene	123	281	+	-	LCEDHOCC_00936_gene
contig_138	CDS	123	281	+	-	LCEDHOCC_00936
contig_138	gene	1270	1923	+	-	LCEDHOCC_00937_gene
contig_138	CDS	1270	1923	+	-	LCEDHOCC_00937
contig_138	gene	2017	3312	+	hisS	LCEDHOCC_00938_gene
contig_138	CDS	2017	3312	+	hisS	LCEDHOCC_00938
contig_138	gene	3313	3942	+	-	LCEDHOCC_00939_gene
contig_138	CDS	3313	3942	+	-	LCEDHOCC_00939
